EpochIndex,EpochT,PrnSatellitesIndex,Pseudorange,Snr,SatPosX,SatPosY,SatPosZ,SatSystem,rec_bias,GT_x,GT_y,GT_z,cov
27,1567043255.05401,7,19948510.7254123,27,-1511089.22798059,10777100.3730535,18496737.6479003,1,-0.00350442667020304,-2704494.49034304,-4260195.23912144,3887876.14432007,0.7074155664
27,1567043255.05401,8,20088383.8129913,14,-9748536.98226314,4461048.42151706,21809352.3034954,1,-0.00350442667020304,-2704494.49034304,-4260195.23912144,3887876.14432007,-1
27,1567043255.05401,21,19523144.0290165,36,-17312549.0754395,10176198.6585568,5102490.97940872,1,-0.00350442667020304,-2704494.49034304,-4260195.23912144,3887876.14432007,0.734164503556
27,1567043255.05401,27,22253461.7999272,28,-15291161.4380804,-7809429.86197727,23176725.7453509,1,-0.00350442667020304,-2704494.49034304,-4260195.23912144,3887876.14432007,1.5456705625
27,1567043255.05401,132,20787016.0982158,35,-12389241.4525926,9184693.12492966,18111899.4070954,4,-0.00350442667020304,-2704494.49034304,-4260195.23912144,3887876.14432007,0.655045803801
27,1567043255.05401,133,24376151.9229084,28,-16102555.4537216,-10954369.714959,24435402.9283811,4,-0.00350442667020304,-2704494.49034304,-4260195.23912144,3887876.14432007,2.0451288064
28,1567043256.0684,7,19948268.9233791,27,-1512606.00132689,10778591.6254388,18494749.8808005,1,-0.00350387318373084,-2704494.7665427,-4260194.67810304,3887876.51818629,0.707074129129
28,1567043256.0684,8,20088920.0993794,13,-9749599.03456839,4458684.0319889,21810528.733278,1,-0.00350387318373084,-2704494.7665427,-4260194.67810304,3887876.51818629,-1
28,1567043256.0684,21,19523176.2973965,36,-17312597.2204111,10175701.4453125,5105646.95613721,1,-0.00350387318373084,-2704494.7665427,-4260194.67810304,3887876.51818629,0.733813243641
28,1567043256.0684,27,22254201.1531619,28,-15292134.2381704,-7812042.87959006,23176313.9634966,1,-0.00350387318373084,-2704494.7665427,-4260194.67810304,3887876.51818629,1.5456954276
28,1567043256.0684,132,20787408.3686268,35,-12389258.6277746,9182787.9925359,18114044.0751304,4,-0.00350387318373084,-2704494.7665427,-4260194.67810304,3887876.51818629,0.654781982596
28,1567043256.0684,133,24376884.3175597,28,-16102467.2509661,-10956989.7289353,24435314.4996494,4,-0.00350387318373084,-2704494.7665427,-4260194.67810304,3887876.51818629,2.0453290225
29,1567043257.07791,7,19948028.3226651,26,-1514122.25378619,10780082.1784162,18492761.3822182,1,-0.00350334798730066,-2704494.7731796,-4260194.69587073,3887876.52844727,0.706734455625
29,1567043257.07791,8,20089454.7278438,15,-9750660.99516595,4456318.97279079,21811704.3555974,1,-0.00350334798730066,-2704494.7731796,-4260194.69587073,3887876.52844727,0.750453166369
29,1567043257.07791,21,19523208.4572543,35,-17312644.8747717,10175203.3169038,5108802.48261114,1,-0.00350334798730066,-2704494.7731796,-4260194.69587073,3887876.52844727,0.733463780625
29,1567043257.07791,27,22254946.2393802,28,-15293106.891655,-7814656.38222056,23175901.3423401,1,-0.00350334798730066,-2704494.7731796,-4260194.69587073,3887876.52844727,1.5457451584
29,1567043257.07791,132,20787800.7807002,36,-12389275.6387362,9180882.01952169,18116188.0658417,4,-0.00350334798730066,-2704494.7731796,-4260194.69587073,3887876.52844727,0.654523068676
29,1567043257.07791,133,24377616.8361909,28,-16102378.9403674,-10959610.3358575,24435225.278315,4,-0.00350334798730066,-2704494.7731796,-4260194.69587073,3887876.52844727,2.0455578529
30,1567043258.07774,7,19947789.4735455,26,-1515638.24985634,10781572.6662585,18490772.4994542,1,-0.00350284322548642,-2704494.76154289,-4260194.68054927,3887876.51173517,0.706398225625
30,1567043258.07774,8,20089993.6948116,16,-9751723.1285384,4453953.87837357,21812879.5176632,1,-0.00350284322548642,-2704494.76154289,-4260194.68054927,3887876.51173517,0.750234877921
30,1567043258.07774,27,22255689.4195533,28,-15294079.6630378,-7817269.7355361,23175488.2291386,1,-0.00350284322548642,-2704494.76154289,-4260194.68054927,3887876.51173517,1.54579489
30,1567043258.07774,132,20788193.374502,36,-12389292.7500225,9178975.84026617,18118331.7264468,4,-0.00350284322548642,-2704494.76154289,-4260194.68054927,3887876.51173517,0.654265823689
30,1567043258.07774,133,24378349.2946425,28,-16102290.7864358,-10962230.9013311,24435135.6116367,4,-0.00350284322548642,-2704494.76154289,-4260194.68054927,3887876.51173517,2.0457866961
31,1567043259.06818,7,19947551.2317809,26,-1517154.02153114,10783063.0339526,18488783.2959821,1,-0.00350226080520781,-2704494.76520683,-4260194.69336832,3887876.52542025,0.706060395076
31,1567043259.06818,8,20090531.604487,16,-9752785.46669609,4451588.69380374,21814054.2829141,1,-0.00350226080520781,-2704494.76520683,-4260194.69336832,3887876.52542025,0.750011425024
31,1567043259.06818,21,19523278.7374028,35,-17312739.5373832,10174206.1625849,5115113.28967127,1,-0.00350226080520781,-2704494.76520683,-4260194.69336832,3887876.52542025,0.7327702404
31,1567043259.06818,27,22256432.6083693,28,-15295052.584279,-7819882.9944154,23175074.6873469,1,-0.00350226080520781,-2704494.76520683,-4260194.69336832,3887876.52542025,1.5458197561
31,1567043259.06818,132,20788585.9171564,36,-12389309.9936661,9177069.39985234,18120475.1203496,4,-0.00350226080520781,-2704494.76520683,-4260194.69336832,3887876.52542025,0.654007011849
31,1567043259.06818,133,24379083.0290879,27,-16102202.8211696,-10964851.4802425,24435045.5630582,4,-0.00350226080520781,-2704494.76520683,-4260194.69336832,3887876.52542025,2.0459869444
32,1567043260.07866,7,19947311.5635301,27,-1518669.53821709,10784553.3590909,18486793.6543495,1,-0.00350180172374477,-2704494.76728657,-4260194.6967346,3887876.5247841,0.705731046084
32,1567043260.07866,8,20091071.1271157,16,-9753847.97902897,4449223.49681248,21815228.5338369,1,-0.00350180172374477,-2704494.76728657,-4260194.6967346,3887876.5247841,0.749798396281
32,1567043260.07866,21,19523293.7529428,34,-17312786.5471393,10173707.1592867,5118268.51632817,1,-0.00350180172374477,-2704494.76728657,-4260194.6967346,3887876.5247841,0.7324278724
32,1567043260.07866,27,22257176.1577145,27,-15296025.6247519,-7822496.08114933,23174660.5994974,1,-0.00350180172374477,-2704494.76728657,-4260194.6967346,3887876.5247841,1.5458694889
32,1567043260.07866,132,20788978.4601178,36,-12389327.3391078,9175162.77596618,18122618.1300315,4,-0.00350180172374477,-2704494.76728657,-4260194.6967346,3887876.5247841,0.653756336704
32,1567043260.07866,133,24379814.8061513,27,-16102115.0139737,-10967471.9949166,24434955.0151014,4,-0.00350180172374477,-2704494.76728657,-4260194.6967346,3887876.5247841,2.0462158116
33,1567043261.08175,7,19947071.827715,26,-1520184.70482091,10786043.9018576,18484803.0728982,1,-0.00350138635898205,-2704494.76284474,-4260194.69507342,3887876.52265831,0.705410172769
33,1567043261.08175,8,20091608.7102704,16,-9754910.57046637,4446858.54769066,21816401.7687144,1,-0.00350138635898205,-2704494.76284474,-4260194.69507342,3887876.52265831,0.749594055681
33,1567043261.08175,27,22257916.285192,29,-15296998.6893605,-7825108.73545656,23174245.4638886,1,-0.00350138635898205,-2704494.76284474,-4260194.69507342,3887876.52265831,1.5459440896
33,1567043261.08175,132,20789370.2403901,28,-12389344.6913057,9173256.22889706,18124760.2537517,4,-0.00350138635898205,-2704494.76284474,-4260194.69507342,3887876.52265831,0.65351056
33,1567043261.08175,133,24380547.9965211,25,-16102027.2697724,-10970092.1850125,24434863.4660621,4,-0.00350138635898205,-2704494.76284474,-4260194.69507342,3887876.52265831,2.0465019136
34,1567043262.08157,7,19946836.1114333,22,-1521699.50866758,10787534.9759772,18482810.8702644,1,-0.00350071165011655,-2704494.76485372,-4260194.6837399,3887876.5181614,0.705070899225
34,1567043262.08157,21,19523357.1778203,32,-17312879.5953162,10172709.472652,5124576.31075193,1,-0.00350071165011655,-2704494.76485372,-4260194.6837399,3887876.5181614,0.731746798084
34,1567043262.08157,27,22258660.6496128,28,-15297971.7654038,-7827720.643402,23173828.5991111,1,-0.00350071165011655,-2704494.76485372,-4260194.6837399,3887876.5181614,1.5459440896
34,1567043262.08157,132,20789764.0982006,20,-12389362.0376494,9171350.07251118,18126900.81002,4,-0.00350071165011655,-2704494.76485372,-4260194.6837399,3887876.5181614,0.6532518976
34,1567043262.08157,133,24381277.0994183,25,-16101939.5759193,-10972711.7367128,24434770.2345095,4,-0.00350071165011655,-2704494.76485372,-4260194.6837399,3887876.5181614,2.0466735844
35,1567043263.08291,7,19946597.8954591,19,-1523213.96566127,10789026.4953895,18480817.1839831,1,-0.00350019542048569,-2704494.766492,-4260194.68681174,3887876.5126075,0.704745139081
35,1567043263.08291,8,20092678.8648647,28,-9757035.96857245,4442130.24871524,21818743.2834809,1,-0.00350019542048569,-2704494.766492,-4260194.68681174,3887876.5126075,0.749157760521
35,1567043263.08291,27,22259398.5112955,28,-15298944.8687663,-7830331.8910479,23173410.1426991,1,-0.00350019542048569,-2704494.766492,-4260194.68681174,3887876.5126075,1.5459938244
35,1567043263.08291,132,20790156.4400432,19,-12389379.3940552,9169444.22079683,18129039.9363607,4,-0.00350019542048569,-2704494.766492,-4260194.68681174,3887876.5126075,0.653004599569
35,1567043263.08291,133,24382005.3333108,22,-16101851.9482966,-10975330.7359607,24434675.4579847,4,-0.00350019542048569,-2704494.766492,-4260194.68681174,3887876.5126075,2.04690249
36,1567043264.06719,7,19946357.9981661,12,-1524728.08878096,10790518.4181587,18478822.1217869,1,-0.00350019542048569,-2704494.76671317,-4260194.68936934,3887876.51455138,-1
36,1567043264.06719,8,20093213.8398425,25,-9758098.80409317,4439766.77111179,21819911.8085381,1,-0.00350019542048569,-2704494.76671317,-4260194.68936934,3887876.51455138,-1
36,1567043264.06719,27,22260144.9046021,26,-15299918.0123602,-7832942.52007198,23172990.2023714,1,-0.00350019542048569,-2704494.76671317,-4260194.68936934,3887876.51455138,-1
36,1567043264.06719,132,20790547.440406,29,-12389396.7735505,9167538.6319261,18131177.7404209,4,-0.00350019542048569,-2704494.76671317,-4260194.68936934,3887876.51455138,-1
36,1567043264.06719,133,24382736.5741819,19,-16101764.3998978,-10977949.2245339,24434579.244178,4,-0.00350019542048569,-2704494.76671317,-4260194.68936934,3887876.51455138,-1
37,1567043265.068,7,19946118.6517661,12,-1526241.92423057,10792010.6292353,18476825.8501758,1,-0.0034991452788495,-2704494.76706808,-4260194.69343532,3887876.51541517,-1
37,1567043265.068,8,20093745.8794949,25,-9759161.7811495,4437403.612564,21821079.0476985,1,-0.0034991452788495,-2704494.76706808,-4260194.69343532,3887876.51541517,0.748735437025
37,1567043265.068,21,19523466.1198539,26,-17313016.8572544,10171214.5544764,5134029.26246452,1,-0.0034991452788495,-2704494.76706808,-4260194.69343532,3887876.51541517,0.730739457889
37,1567043265.068,27,22260885.1700685,23,-15300891.2424264,-7835552.64551633,23172568.9445638,1,-0.0034991452788495,-2704494.76706808,-4260194.69343532,3887876.51541517,1.5460932964
37,1567043265.068,132,20790937.4989264,28,-12389414.2223948,9165633.19096711,18133314.3886036,4,-0.0034991452788495,-2704494.76706808,-4260194.69343532,3887876.51541517,0.652510143961
37,1567043265.068,133,24383466.4046328,16,-16101676.9769467,-10980567.317388,24434481.7595351,4,-0.0034991452788495,-2704494.76706808,-4260194.69343532,3887876.51541517,2.0473317225
38,1567043266.06748,7,19945878.2214696,11,-1527755.40042991,10793503.0255205,18474828.7351852,1,-0.0034991452788495,-2704494.76460253,-4260194.68902502,3887876.51645515,-1
38,1567043266.06748,8,20094280.5924711,26,-9760224.82813614,4435040.67013642,21822245.3669223,1,-0.0034991452788495,-2704494.76460253,-4260194.68902502,3887876.51645515,-1
38,1567043266.06748,21,19523499.4840745,27,-17313062.010423,10170716.3294718,5137178.69879184,1,-0.0034991452788495,-2704494.76460253,-4260194.68902502,3887876.51645515,-1
38,1567043266.06748,27,22261620.0333744,21,-15301864.4873525,-7838162.37035854,23172146.7352945,1,-0.0034991452788495,-2704494.76460253,-4260194.68902502,3887876.51645515,-1
38,1567043266.06748,132,20791325.9112871,27,-12389431.669044,9163727.79491132,18135450.2468809,4,-0.0034991452788495,-2704494.76460253,-4260194.68902502,3887876.51645515,-1
38,1567043266.06748,133,24384196.0924969,14,-16101589.6078647,-10983185.1174986,24434383.3700646,4,-0.0034991452788495,-2704494.76460253,-4260194.68902502,3887876.51645515,-1
39,1567043267.07607,7,19945640.492174,12,-1529268.53615701,10794995.6446541,18472830.6190987,1,-0.0034991452788495,-2704494.75049974,-4260194.67758487,3887876.51148091,-1
39,1567043267.07607,8,20094812.1944487,26,-9761287.96387373,4432677.98157026,21823410.6084269,1,-0.0034991452788495,-2704494.75049974,-4260194.67758487,3887876.51148091,-1
39,1567043267.07607,27,22262357.7496793,19,-15302837.7658865,-7840771.65674421,23171723.4168042,1,-0.0034991452788495,-2704494.75049974,-4260194.67758487,3887876.51148091,-1
39,1567043267.07607,132,20791715.9126468,27,-12389449.1323395,9161822.48154166,18137585.1574089,4,-0.0034991452788495,-2704494.75049974,-4260194.67758487,3887876.51148091,-1
39,1567043267.07607,133,24384924.6413603,14,-16101502.3114582,-10985802.5870948,24434283.9179863,4,-0.0034991452788495,-2704494.75049974,-4260194.67758487,3887876.51148091,-1
40,1567043268.0681,7,19945398.6490611,25,-1530782.70752835,10796490.0681685,18470829.5498937,1,-0.00349737288958176,-2704494.74616246,-4260194.67508516,3887876.50439693,0.703129206784
40,1567043268.0681,8,20095345.3377911,25,-9762352.11507793,4430313.27326464,21824575.9833963,1,-0.00349737288958176,-2704494.74616246,-4260194.67508516,3887876.50439693,0.748116013969
40,1567043268.0681,27,22263096.6256165,19,-15303811.9148022,-7843383.02465353,23171298.611717,1,-0.00349737288958176,-2704494.74616246,-4260194.67508516,3887876.50439693,1.5462176409
40,1567043268.0681,132,20792107.3116341,26,-12389466.4932725,9159915.43431464,18139721.3012408,4,-0.00349737288958176,-2704494.74616246,-4260194.67508516,3887876.50439693,0.651784958224
40,1567043268.0681,133,24385650.5940059,16,-16101414.8640072,-10988422.2545026,24434183.3498546,4,-0.00349737288958176,-2704494.74616246,-4260194.67508516,3887876.50439693,2.0479899664
41,1567043269.07858,7,19945152.8412889,16,-1532295.10342945,10797983.1334094,18468829.5984039,1,-0.00349686812281817,-2704494.7758286,-4260194.70225798,3887876.51838083,0.702812278921
41,1567043269.07858,8,20095876.8580609,24,-9763415.36978424,4427951.09322819,21825739.2360484,1,-0.00349686812281817,-2704494.7758286,-4260194.70225798,3887876.51838083,0.747915362041
41,1567043269.07858,21,19523600.2868851,25,-17313195.4614669,10169221.2903065,5146626.04404363,1,-0.00349686812281817,-2704494.7758286,-4260194.70225798,3887876.51838083,0.729421899844
41,1567043269.07858,27,22263834.6613395,21,-15304785.2019287,-7845991.43324328,23170873.2414599,1,-0.00349686812281817,-2704494.7758286,-4260194.70225798,3887876.51838083,1.5462673801
41,1567043269.07858,132,20792498.0508344,25,-12389483.9314014,9158010.28681519,18141854.4829815,4,-0.00349686812281817,-2704494.7758286,-4260194.70225798,3887876.51838083,0.651547624225
41,1567043269.07858,133,24386374.0364444,18,-16101327.6544433,-10991039.0622809,24434081.9392623,4,-0.00349686812281817,-2704494.7758286,-4260194.70225798,3887876.51838083,2.0482189456
42,1567043270.08068,7,19944910.7181106,15,-1533807.17431655,10799476.3690905,18466828.7996772,1,-0.00349633649661635,-2704494.77467132,-4260194.70229766,3887876.53010248,0.702497098801
42,1567043270.08068,8,20096409.0221014,22,-9764478.72870027,4425589.11506325,21826901.5646275,1,-0.00349633649661635,-2704494.77467132,-4260194.70229766,3887876.53010248,0.747714737025
42,1567043270.08068,21,19523637.0492495,24,-17313239.3331212,10168723.0434302,5149772.91688438,1,-0.00349633649661635,-2704494.77467132,-4260194.70229766,3887876.53010248,0.729099100129
42,1567043270.08068,27,22264574.6087301,18,-15305758.5380637,-7848599.45541761,23170446.9157456,1,-0.00349633649661635,-2704494.77467132,-4260194.70229766,3887876.53010248,1.5463419904
42,1567043270.08068,132,20792888.6653915,24,-12389501.4017729,9156105.16989776,18143986.8706001,4,-0.00349633649661635,-2704494.77467132,-4260194.70229766,3887876.53010248,0.651311947521
42,1567043270.08068,133,24387097.9406763,18,-16101240.5330472,-10993655.5915719,24433979.6198009,4,-0.00349633649661635,-2704494.77467132,-4260194.70229766,3887876.53010248,2.0484479376
43,1567043271.04037,7,19944671.3306401,19,-1535318.91777264,10800969.7530338,18464827.1497403,1,-0.00349564348858954,-2704494.77039792,-4260194.69173298,3887876.51411543,0.702171933849
43,1567043271.04037,8,20096940.4465183,25,-9765542.18941202,4423227.31670408,21828062.9651085,1,-0.00349564348858954,-2704494.77039792,-4260194.69173298,3887876.51411543,0.747503763889
43,1567043271.04037,27,22265310.6913447,19,-15306731.9207822,-7851207.11328598,23170019.6305701,1,-0.00349564348858954,-2704494.77039792,-4260194.69173298,3887876.51411543,1.5463419904
43,1567043271.04037,132,20793277.0077597,25,-12389518.9020097,9154200.06146948,18146118.4600659,4,-0.00349564348858954,-2704494.77039792,-4260194.69173298,3887876.51411543,0.651068244544
43,1567043271.04037,133,24387820.4570956,16,-16101153.497406,-10996271.8644536,24433876.3874649,4,-0.00349564348858954,-2704494.77039792,-4260194.69173298,3887876.51411543,2.0486483161
44,1567043272.03904,7,19944435.5966861,17,-1536830.33948964,10802463.2366133,18462824.7236134,1,-0.00349500103157713,-2704494.78095995,-4260194.70372587,3887876.52262628,0.701855221824
44,1567043272.03904,8,20097471.9332821,27,-9766605.75761609,4420865.64966358,21829223.5124383,1,-0.00349500103157713,-2704494.78095995,-4260194.70372587,3887876.52262628,0.747299736225
